provider,consumer
http://inaturalist.org/observations/752028,http://eol.org/pages/7463/data#data_point_16750444
http://inaturalist.org/observations/844960,http://eol.org/pages/7463/data#data_point_16967902
http://inaturalist.org/observations/864742,http://eol.org/pages/7463/data#data_point_16967928
http://inaturalist.org/observations/913286,http://eol.org/pages/7463/data#data_point_16968229
http://inaturalist.org/observations/955921,http://eol.org/pages/7463/data#data_point_16968780
http://inaturalist.org/observations/966945,http://eol.org/pages/7463/data#data_point_16964870
http://inaturalist.org/observations/998865,http://eol.org/pages/7463/data#data_point_16968013
http://inaturalist.org/observations/1044221,http://eol.org/pages/7463/data#data_point_16968812
http://inaturalist.org/observations/1086745,http://eol.org/pages/7463/data#data_point_16967651
,http://eol.org/pages/7463/data#data_point_16968751
http://inaturalist.org/observations/129120,http://eol.org/pages/13953359/data#data_point_18018266
http://inaturalist.org/observations/355897,http://eol.org/pages/1230106/data#data_point_17980928
http://inaturalist.org/observations/355897,http://eol.org/pages/2922076/data#data_point_18277209
http://inaturalist.org/observations/1075586,http://eol.org/pages/2922076/data#data_point_17742758
,http://eol.org/pages/2922076/data#data_point_18277214
http://inaturalist.org/observations/70762,http://eol.org/pages/38278/data#data_point_18518421
http://inaturalist.org/observations/383817,http://eol.org/pages/468061/data#data_point_17307071
http://inaturalist.org/observations/833643,http://eol.org/pages/468061/data#data_point_17307063
,http://eol.org/pages/468061/data#data_point_17307072
,http://eol.org/pages/1049013/data#data_point_18528814
,http://eol.org/pages/1049013/data#data_point_18528817
http://inaturalist.org/observations/189732,http://eol.org/pages/197452/data#data_point_18215577
,http://eol.org/pages/1177506/data#data_point_18932772
,http://eol.org/pages/1177506/data#data_point_17551624
,http://eol.org/pages/1177506/data#data_point_16532357
,http://eol.org/pages/1177506/data#data_point_16532452
http://inaturalist.org/observations/489750,http://eol.org/pages/1177506/data#data_point_16532362
,http://eol.org/pages/1177506/data#data_point_16532469
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/1148174/data#data_point_17495250
http://inaturalist.org/observations/131767,http://eol.org/pages/1148174/data#data_point_17064075
,http://eol.org/pages/1148174/data#data_point_17388006
http://inaturalist.org/observations/558356,http://eol.org/pages/42194/data#data_point_18316866
http://inaturalist.org/observations/131767,http://eol.org/pages/42194/data#data_point_17495257
http://inaturalist.org/observations/1035092,http://eol.org/pages/42194/data#data_point_18929791
http://inaturalist.org/observations/189735,http://eol.org/pages/2859445/data#data_point_18137180
http://inaturalist.org/observations/206704,http://eol.org/pages/131398/data#data_point_17030153
http://inaturalist.org/observations/208294,http://eol.org/pages/131398/data#data_point_17364560
http://inaturalist.org/observations/206704,http://eol.org/pages/1194666/data#data_point_17030153
,http://eol.org/pages/1194666/data#data_point_17030167
http://inaturalist.org/observations/81402,http://eol.org/pages/577085/data#data_point_16554291
http://inaturalist.org/observations/1094488,http://eol.org/pages/577085/data#data_point_17951399
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/581290/data#data_point_17775262
http://inaturalist.org/observations/99260,http://eol.org/pages/581290/data#data_point_17896976
http://inaturalist.org/observations/845940,http://eol.org/pages/581290/data#data_point_17896973
http://inaturalist.org/observations/847029,http://eol.org/pages/581290/data#data_point_17896974
,http://eol.org/pages/311658/data#data_point_16500796
,http://eol.org/pages/311658/data#data_point_17879986
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/171343/data#data_point_17973423
http://inaturalist.org/observations/454941,http://eol.org/pages/171343/data#data_point_17874643
http://inaturalist.org/observations/849580,http://eol.org/pages/171343/data#data_point_18598779
http://inaturalist.org/observations/881944,http://eol.org/pages/171343/data#data_point_17426336
http://biodiversity.org.au/afd/taxa/910ba114-4969-4c4c-a956-7630fd142786,http://eol.org/pages/38266/data#data_point_17683313
http://biodiversity.org.au/afd/taxa/073d06e5-681c-4507-8556-69c92b027117,http://eol.org/pages/38266/data#data_point_17683398
http://biodiversity.org.au/afd/taxa/31bc56b8-e4fd-4284-b33c-dc79d92c6433,http://eol.org/pages/38266/data#data_point_17683397
http://biodiversity.org.au/afd/taxa/88fee71a-e3c8-4f2e-b15a-daea2fd5c473,http://eol.org/pages/38266/data#data_point_17683396
http://biodiversity.org.au/afd/taxa/fb4f8916-ec28-4445-bb8a-93c3b10b8d22,http://eol.org/pages/38266/data#data_point_17683384
http://biodiversity.org.au/afd/taxa/8743f83e-0185-4393-8eb2-8ef832a9e48a,http://eol.org/pages/38266/data#data_point_17449569
http://biodiversity.org.au/afd/taxa/2775c99f-2aa5-45d4-a01e-0b12a2cb8382,http://eol.org/pages/38266/data#data_point_17683309
http://biodiversity.org.au/afd/taxa/92628104-bc43-4ebd-b614-6e8e3aacbd4d,http://eol.org/pages/38266/data#data_point_17683380
http://biodiversity.org.au/afd/taxa/6cfcab35-e29f-424c-bc01-85107c261da2,http://eol.org/pages/38266/data#data_point_17683326
http://biodiversity.org.au/afd/taxa/a2cddbec-bcd9-4858-8381-e545b2c4954a,http://eol.org/pages/38266/data#data_point_17683385
http://bioinfo.org.uk,http://eol.org/pages/38266/data#data_point_17683312
http://inaturalist.org/observations/516239,http://eol.org/pages/38266/data#data_point_17683310
http://inaturalist.org/observations/985084,http://eol.org/pages/38266/data#data_point_17683422
http://inaturalist.org/observations/1038713,http://eol.org/pages/38266/data#data_point_17683372
,http://eol.org/pages/38266/data#data_point_16555909
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/182087/data#data_point_17244877
http://inaturalist.org/observations/516239,http://eol.org/pages/182087/data#data_point_17683365
http://inaturalist.org/observations/790246,http://eol.org/pages/182087/data#data_point_18725722
http://inaturalist.org/observations/879300,http://eol.org/pages/182087/data#data_point_17973426
,http://eol.org/pages/182087/data#data_point_17844661
http://biodiversity.org.au/afd/taxa/b4beddfe-8478-42cb-9f79-d6252e94c130,http://eol.org/pages/3704592/data#data_point_17641602
http://inaturalist.org/observations/520555,http://eol.org/pages/3704592/data#data_point_18938474
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/255640/data#data_point_16698227
http://inaturalist.org/observations/254349,http://eol.org/pages/255640/data#data_point_17681679
http://inaturalist.org/observations/573964,http://eol.org/pages/255640/data#data_point_18330144
http://inaturalist.org/observations/573820,http://eol.org/pages/255640/data#data_point_18330141
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/1082521/data#data_point_18296661
http://inaturalist.org/observations/739357,http://eol.org/pages/1082521/data#data_point_18296643
http://inaturalist.org/observations/688602,http://eol.org/pages/1082521/data#data_point_18296660
http://inaturalist.org/observations/865224,http://eol.org/pages/1082521/data#data_point_18296651
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/3018609/data#data_point_17605077
http://inaturalist.org/observations/739357,http://eol.org/pages/3018609/data#data_point_17110655
http://inaturalist.org/observations/688602,http://eol.org/pages/3018609/data#data_point_17605073
http://inaturalist.org/observations/865224,http://eol.org/pages/3018609/data#data_point_17605089
http://inaturalist.org/observations/676780,http://eol.org/pages/3018609/data#data_point_17605083
http://inaturalist.org/observations/339136,http://eol.org/pages/579376/data#data_point_16545349
http://inaturalist.org/observations/339137,http://eol.org/pages/579376/data#data_point_18408299
http://inaturalist.org/observations/768058,http://eol.org/pages/579376/data#data_point_18408464
http://inaturalist.org/observations/768056,http://eol.org/pages/579376/data#data_point_17658574
http://inaturalist.org/observations/768054,http://eol.org/pages/579376/data#data_point_18408448
http://inaturalist.org/observations/768050,http://eol.org/pages/579376/data#data_point_18408358
http://inaturalist.org/observations/772096,http://eol.org/pages/579376/data#data_point_18408310
,http://eol.org/pages/579376/data#data_point_18408313
http://inaturalist.org/observations/363880,http://eol.org/pages/158713/data#data_point_18129918
http://inaturalist.org/observations/416518,http://eol.org/pages/131866/data#data_point_17251905
http://inaturalist.org/observations/896245,http://eol.org/pages/131866/data#data_point_17159830
,http://eol.org/pages/131866/data#data_point_17251911
http://biodiversity.org.au/afd/taxa/88fee71a-e3c8-4f2e-b15a-daea2fd5c473,http://eol.org/pages/581314/data#data_point_17020509
http://biodiversity.org.au/afd/taxa/ed0c0b53-8504-48ae-8bba-faf7a3a859fb,http://eol.org/pages/581314/data#data_point_17020465
http://biodiversity.org.au/afd/taxa/15fdeed6-ce34-426a-ac8d-2214ae6b78a2,http://eol.org/pages/581314/data#data_point_17020460
http://biodiversity.org.au/afd/taxa/8962a03a-ad50-4719-a590-d10f8d455b10,http://eol.org/pages/581314/data#data_point_17020505
http://biodiversity.org.au/afd/taxa/b15de192-d4af-456f-b689-17c7ddd854d2,http://eol.org/pages/581314/data#data_point_17020504
http://biodiversity.org.au/afd/taxa/f1845477-e91a-4945-9455-d64638dfeb04,http://eol.org/pages/581314/data#data_point_17020487
http://biodiversity.org.au/afd/taxa/ee041972-64a6-4b7d-aa86-7aa4fd3ada84,http://eol.org/pages/581314/data#data_point_17013621
http://biodiversity.org.au/afd/taxa/5e00a075-7acc-49fc-8619-4e54981310e2,http://eol.org/pages/581314/data#data_point_17020483
http://biodiversity.org.au/afd/taxa/35a33965-6e29-4447-b94d-05525d12b4d1,http://eol.org/pages/581314/data#data_point_17020511
http://biodiversity.org.au/afd/taxa/f6490fce-3b1f-4817-b64f-733cccb6881e,http://eol.org/pages/581314/data#data_point_17020515
http://biodiversity.org.au/afd/taxa/f37b8706-ad73-400b-ba40-b36e5f1c602d,http://eol.org/pages/581314/data#data_point_17020480
http://biodiversity.org.au/afd/taxa/d311aec6-bf0f-47e5-92e8-6ce11848dd53,http://eol.org/pages/581314/data#data_point_17020470
http://biodiversity.org.au/afd/taxa/aa4bb36e-e14e-4a41-b3df-f6c91f95c03a,http://eol.org/pages/581314/data#data_point_17020479
http://biodiversity.org.au/afd/taxa/18b927da-2221-4591-9dab-29ee63e5fddc,http://eol.org/pages/581314/data#data_point_17020456
http://biodiversity.org.au/afd/taxa/6dc5ebba-ea05-49e0-b9b4-124fef0e1362,http://eol.org/pages/581314/data#data_point_16939253
http://biodiversity.org.au/afd/taxa/16208095-f680-4395-8830-ee618d8ad639,http://eol.org/pages/581314/data#data_point_17020514
http://bioinfo.org.uk,http://eol.org/pages/581314/data#data_point_17020519
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/581314/data#data_point_17020451
http://inaturalist.org/observations/436868,http://eol.org/pages/581314/data#data_point_17020464
http://inaturalist.org/observations/1004709,http://eol.org/pages/581314/data#data_point_17020535
,http://eol.org/pages/581314/data#data_point_17013622
http://inaturalist.org/observations/436868,http://eol.org/pages/507325/data#data_point_17908059
,http://eol.org/pages/507325/data#data_point_17908060
http://biodiversity.org.au/afd/taxa/0c5989b8-a00d-4f28-abde-bd7b6eee1d4d,http://eol.org/pages/484539/data#data_point_17726741
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/484539/data#data_point_17726747
http://inaturalist.org/observations/224385,http://eol.org/pages/484539/data#data_point_17726751
http://inaturalist.org/observations/444550,http://eol.org/pages/484539/data#data_point_17726739
,http://eol.org/pages/484539/data#data_point_17726735
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/4068082/data#data_point_16829662
http://inaturalist.org/observations/454005,http://eol.org/pages/4068082/data#data_point_16829673
,http://eol.org/pages/4068082/data#data_point_16536222
http://dx.doi.org/10.1126/science.8066445,http://eol.org/pages/328051/data#data_point_16843339
http://inaturalist.org/observations/469008,http://eol.org/pages/328051/data#data_point_16843346
http://inaturalist.org/observations/526953,http://eol.org/pages/328051/data#data_point_16843348
http://inaturalist.org/observations/580088,http://eol.org/pages/477669/data#data_point_18463486
http://inaturalist.org/observations/672109,http://eol.org/pages/38066/data#data_point_18463512
http://inaturalist.org/observations/672108,http://eol.org/pages/38066/data#data_point_18463554
http://inaturalist.org/observations/580088,http://eol.org/pages/38066/data#data_point_18463484
,http://eol.org/pages/38066/data#data_point_18463543
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/156684/data#data_point_18190382
http://inaturalist.org/observations/104544,http://eol.org/pages/156684/data#data_point_16742703
http://biodiversity.org.au/afd/taxa/3e5a1308-7b1e-4b1e-883d-db59b3ea74cd,http://eol.org/pages/2508658/data#data_point_17449579
http://biodiversity.org.au/afd/taxa/fd877b8a-061a-4274-9f3e-9fb0d1cc819d,http://eol.org/pages/2508658/data#data_point_18262203
http://biodiversity.org.au/afd/taxa/7c1e32cc-1a9d-47b1-bd97-7d15e958f33a,http://eol.org/pages/2508658/data#data_point_18262202
http://biodiversity.org.au/afd/taxa/1d20de61-43c6-4738-9739-afe8bbdf0610,http://eol.org/pages/2508658/data#data_point_18262209
http://biodiversity.org.au/afd/taxa/46473d8e-8eca-444d-ab11-367e9a1f8cb1,http://eol.org/pages/2508658/data#data_point_18262244
http://biodiversity.org.au/afd/taxa/5be89b0b-581a-40eb-9685-ed740225b614,http://eol.org/pages/2508658/data#data_point_16811743
http://biodiversity.org.au/afd/taxa/8d009857-cf5b-4e0b-8d3c-e29b5caeb983,http://eol.org/pages/2508658/data#data_point_18262258
http://biodiversity.org.au/afd/taxa/840a7c1d-b737-4508-832a-ea57d51c65f3,http://eol.org/pages/2508658/data#data_point_17776274
http://biodiversity.org.au/afd/taxa/5192f7f8-99a4-46a6-8f79-1d2424f09cf1,http://eol.org/pages/2508658/data#data_point_18262296
http://biodiversity.org.au/afd/taxa/66666868-6a00-48a8-817b-04a8bbe0b310,http://eol.org/pages/2508658/data#data_point_18262295
http://biodiversity.org.au/afd/taxa/0df01abc-513c-41cb-95dd-5172ff825498,http://eol.org/pages/2508658/data#data_point_17230026
http://biodiversity.org.au/afd/taxa/ac37e240-f9f5-4356-8cb7-447ac3ac535d,http://eol.org/pages/2508658/data#data_point_18262302
http://biodiversity.org.au/afd/taxa/839a1077-2744-48d4-9fbc-461afc7d6198,http://eol.org/pages/2508658/data#data_point_18262279
http://biodiversity.org.au/afd/taxa/77febd6e-3876-4744-ac2f-830becafc2df,http://eol.org/pages/2508658/data#data_point_16738926
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/2508658/data#data_point_18262216
http://inaturalist.org/observations/178287,http://eol.org/pages/2508658/data#data_point_17251169
http://inaturalist.org/observations/1017021,http://eol.org/pages/2508658/data#data_point_18262241
http://inaturalist.org/observations/1017724,http://eol.org/pages/2508658/data#data_point_18262213
http://inaturalist.org/observations/1171140,http://eol.org/pages/2508658/data#data_point_17849955
,http://eol.org/pages/2508658/data#data_point_18066635
http://inaturalist.org/observations/178287,http://eol.org/pages/384697/data#data_point_18262247
,http://eol.org/pages/1049573/data#data_point_17881184
http://inaturalist.org/observations/448103,http://eol.org/pages/1049573/data#data_point_16695422
,http://eol.org/pages/1049573/data#data_point_17881172
http://inaturalist.org/observations/539048,http://eol.org/pages/274533/data#data_point_17580364
http://inaturalist.org/observations/539047,http://eol.org/pages/274533/data#data_point_18108313
,http://eol.org/pages/274533/data#data_point_17191292
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/467611/data#data_point_18439560
http://inaturalist.org/observations/539603,http://eol.org/pages/467611/data#data_point_18439608
http://inaturalist.org/observations/1044062,http://eol.org/pages/467611/data#data_point_18439614
http://inaturalist.org/observations/1035324,http://eol.org/pages/467611/data#data_point_17693325
http://inaturalist.org/observations/1067133,http://eol.org/pages/467611/data#data_point_17250598
http://inaturalist.org/observations/1156418,http://eol.org/pages/467611/data#data_point_17060844
http://inaturalist.org/observations/1156402,http://eol.org/pages/467611/data#data_point_16592532
http://inaturalist.org/observations/1156399,http://eol.org/pages/467611/data#data_point_17872306
http://inaturalist.org/observations/1156385,http://eol.org/pages/467611/data#data_point_18369057
http://inaturalist.org/observations/1156382,http://eol.org/pages/467611/data#data_point_18439613
http://inaturalist.org/observations/1156793,http://eol.org/pages/467611/data#data_point_16821991
http://inaturalist.org/observations/1156814,http://eol.org/pages/467611/data#data_point_17477892
http://inaturalist.org/observations/1156813,http://eol.org/pages/467611/data#data_point_16744317
http://inaturalist.org/observations/1156812,http://eol.org/pages/467611/data#data_point_18439561
http://inaturalist.org/observations/1157231,http://eol.org/pages/467611/data#data_point_18439606
http://inaturalist.org/observations/1157236,http://eol.org/pages/467611/data#data_point_16511606
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/177721/data#data_point_18534277
http://inaturalist.org/observations/539603,http://eol.org/pages/177721/data#data_point_18534251
,http://eol.org/pages/177721/data#data_point_18011381
http://inaturalist.org/observations/541189,http://eol.org/pages/1065138/data#data_point_17287700
http://inaturalist.org/observations/1019814,http://eol.org/pages/1065138/data#data_point_17287838
,http://eol.org/pages/1065138/data#data_point_17288129
http://biodiversity.org.au/afd/taxa/31bc56b8-e4fd-4284-b33c-dc79d92c6433,http://eol.org/pages/596902/data#data_point_17673460
http://biodiversity.org.au/afd/taxa/f1845477-e91a-4945-9455-d64638dfeb04,http://eol.org/pages/596902/data#data_point_17673412
http://biodiversity.org.au/afd/taxa/4ba0d7a7-31f2-4b39-85bc-30e33ff4992a,http://eol.org/pages/596902/data#data_point_17673448
http://biodiversity.org.au/afd/taxa/05f55378-e2e3-4609-84a6-74329e9b6b28,http://eol.org/pages/596902/data#data_point_17673458
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/596902/data#data_point_17673417
http://inaturalist.org/observations/555323,http://eol.org/pages/596902/data#data_point_17673416
http://biodiversity.org.au/afd/taxa/2e69a30a-4c8d-4a80-950c-aa974430403f,http://eol.org/pages/1114101/data#data_point_17002646
http://bioinfo.org.uk,http://eol.org/pages/1114101/data#data_point_17002692
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/1114101/data#data_point_16913366
,http://eol.org/pages/1114101/data#data_point_17002657
http://dx.doi.org/10.1890/0012-9658(1999)080[1044:eoseoc]2.0.co;2,http://eol.org/pages/1114101/data#data_point_17002656
http://inaturalist.org/observations/1110551,http://eol.org/pages/1114101/data#data_point_17002566
,http://eol.org/pages/1114101/data#data_point_17002747
http://inaturalist.org/observations/210269,http://eol.org/pages/131376/data#data_point_18417485
http://inaturalist.org/observations/129066,http://eol.org/pages/547685/data#data_point_17533753
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/579774/data#data_point_18401122
http://inaturalist.org/observations/371235,http://eol.org/pages/579774/data#data_point_18282704
http://inaturalist.org/observations/371227,http://eol.org/pages/579774/data#data_point_18401123
http://inaturalist.org/observations/371225,http://eol.org/pages/579774/data#data_point_18401138
http://inaturalist.org/observations/450566,http://eol.org/pages/392594/data#data_point_17106878
,http://eol.org/pages/392594/data#data_point_17106870
http://inaturalist.org/observations/573818,http://eol.org/pages/546550/data#data_point_18978617
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/488722/data#data_point_17063751
http://inaturalist.org/observations/577100,http://eol.org/pages/488722/data#data_point_17063749
http://inaturalist.org/observations/818527,http://eol.org/pages/488722/data#data_point_17063758
http://inaturalist.org/observations/1044225,http://eol.org/pages/488722/data#data_point_17063766
,http://eol.org/pages/488722/data#data_point_17063767
http://inaturalist.org/observations/320350,http://eol.org/pages/585293/data#data_point_18704357
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/18529/data#data_point_17565063
http://inaturalist.org/observations/286072,http://eol.org/pages/18529/data#data_point_18803596
http://inaturalist.org/observations/390657,http://eol.org/pages/18529/data#data_point_18758614
http://inaturalist.org/observations/362616,http://eol.org/pages/18529/data#data_point_17726780
http://inaturalist.org/observations/317301,http://eol.org/pages/18529/data#data_point_18803626
http://inaturalist.org/observations/170656,http://eol.org/pages/18529/data#data_point_18458190
http://inaturalist.org/observations/781567,http://eol.org/pages/18529/data#data_point_16574975
http://inaturalist.org/observations/803201,http://eol.org/pages/18529/data#data_point_17967019
http://inaturalist.org/observations/792665,http://eol.org/pages/18529/data#data_point_18803578
http://inaturalist.org/observations/812195,http://eol.org/pages/18529/data#data_point_17141743
http://inaturalist.org/observations/810862,http://eol.org/pages/18529/data#data_point_18236668
http://inaturalist.org/observations/824121,http://eol.org/pages/18529/data#data_point_18803616
http://inaturalist.org/observations/838865,http://eol.org/pages/18529/data#data_point_17681644
http://inaturalist.org/observations/1127063,http://eol.org/pages/18529/data#data_point_17003985
,http://eol.org/pages/18529/data#data_point_17564993
http://inaturalist.org/observations/363092,http://eol.org/pages/468129/data#data_point_16592484
http://inaturalist.org/observations/363131,http://eol.org/pages/468129/data#data_point_17863394
http://bioinfo.org.uk,http://eol.org/pages/629094/data#data_point_16485623
,http://eol.org/pages/629094/data#data_point_16641393
,http://eol.org/pages/1048711/data#data_point_18933473
http://dx.doi.org/10.1890/10-1383.1,http://eol.org/pages/1048711/data#data_point_16547406
http://inaturalist.org/observations/453616,http://eol.org/pages/1048711/data#data_point_17328991
,http://eol.org/pages/1048711/data#data_point_17329103
http://biodiversity.org.au/afd/taxa/9f53e109-1a10-41ea-ab21-317160681d55,http://eol.org/pages/1049394/data#data_point_16480474
http://dx.doi.org/10.1890/10-1383.1,http://eol.org/pages/1049394/data#data_point_16547403
http://inaturalist.org/observations/457336,http://eol.org/pages/1049394/data#data_point_16568668
http://inaturalist.org/observations/974054,http://eol.org/pages/1049394/data#data_point_16568675
,http://eol.org/pages/1049394/data#data_point_16568680
http://dx.doi.org/10.1890/10-1383.1,http://eol.org/pages/1049718/data#data_point_16547386
,http://eol.org/pages/1049718/data#data_point_17860522
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/585625/data#data_point_18595653
http://inaturalist.org/observations/513588,http://eol.org/pages/585625/data#data_point_18079021
http://inaturalist.org/observations/514385,http://eol.org/pages/585625/data#data_point_18595667
http://inaturalist.org/observations/815179,http://eol.org/pages/585625/data#data_point_18595654
http://inaturalist.org/observations/897007,http://eol.org/pages/585625/data#data_point_18595648
http://inaturalist.org/observations/897005,http://eol.org/pages/585625/data#data_point_18595658
http://inaturalist.org/observations/1100271,http://eol.org/pages/585625/data#data_point_18374597
,http://eol.org/pages/585625/data#data_point_16608311
http://inaturalist.org/observations/554018,http://eol.org/pages/1047338/data#data_point_18233510
,http://eol.org/pages/1047338/data#data_point_16546833
,http://eol.org/pages/1052017/data#data_point_18933444
,http://eol.org/pages/1052017/data#data_point_16784688
http://dx.doi.org/10.2307/1930270,http://eol.org/pages/1052017/data#data_point_16784632
http://dx.doi.org/10.1038/scientificamerican0367-24,http://eol.org/pages/1052017/data#data_point_16784669
http://inaturalist.org/observations/143935,http://eol.org/pages/1052017/data#data_point_16784664
http://inaturalist.org/observations/554026,http://eol.org/pages/1052017/data#data_point_16784643
,http://eol.org/pages/1052017/data#data_point_16784716
,http://eol.org/pages/1049001/data#data_point_18228018
http://inaturalist.org/observations/555563,http://eol.org/pages/1049001/data#data_point_17821948
,http://eol.org/pages/1049001/data#data_point_17821958
http://inaturalist.org/observations/251352,http://eol.org/pages/1246909/data#data_point_17727318
http://inaturalist.org/observations/451292,http://eol.org/pages/2869534/data#data_point_17718124
http://inaturalist.org/observations/857274,http://eol.org/pages/2869534/data#data_point_17718126
http://inaturalist.org/observations/517977,http://eol.org/pages/579428/data#data_point_16904973
http://inaturalist.org/observations/518008,http://eol.org/pages/1129557/data#data_point_16585858
,http://eol.org/pages/914551/data#data_point_18228089
http://inaturalist.org/observations/539159,http://eol.org/pages/914551/data#data_point_17864911
,http://eol.org/pages/914551/data#data_point_16867734
http://inaturalist.org/observations/541575,http://eol.org/pages/1048966/data#data_point_16532813
,http://eol.org/pages/1048966/data#data_point_16532868
http://inaturalist.org/observations/571856,http://eol.org/pages/586874/data#data_point_17840796
http://inaturalist.org/observations/571856,http://eol.org/pages/475657/data#data_point_18736680
http://inaturalist.org/observations/283964,http://eol.org/pages/492057/data#data_point_17585359
,http://eol.org/pages/492057/data#data_point_18278749
http://inaturalist.org/observations/116530,http://eol.org/pages/577889/data#data_point_18946547
,http://eol.org/pages/1208974/data#data_point_16679917
http://inaturalist.org/observations/97380,http://eol.org/pages/1208974/data#data_point_16973096
,http://eol.org/pages/1208974/data#data_point_16973112
http://inaturalist.org/observations/129122,http://eol.org/pages/578353/data#data_point_17687301
http://research.myfwc.com/game/Survey.aspx?id=2996,http://eol.org/pages/24531/data#data_point_18352785
http://research.myfwc.com/game/Survey.aspx?id=2688,http://eol.org/pages/24531/data#data_point_18069090
http://research.myfwc.com/game/Survey.aspx?id=2670,http://eol.org/pages/24531/data#data_point_18352812
http://research.myfwc.com/game/Survey.aspx?id=2846,http://eol.org/pages/24531/data#data_point_18352752
http://research.myfwc.com/game/Survey.aspx?id=3110,http://eol.org/pages/24531/data#data_point_17710295
http://dx.doi.org/10.1890/12-1419.1,http://eol.org/pages/24531/data#data_point_18352881
,http://eol.org/pages/24531/data#data_point_16632168
http://inaturalist.org/observations/387017,http://eol.org/pages/24531/data#data_point_18094630
,http://eol.org/pages/24531/data#data_point_16631998
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/264589/data#data_point_18009196
http://inaturalist.org/observations/734121,http://eol.org/pages/264589/data#data_point_18009195
http://inaturalist.org/observations/420544,http://eol.org/pages/264589/data#data_point_18009200
,http://eol.org/pages/264589/data#data_point_16990421
http://inaturalist.org/observations/289317,http://eol.org/pages/381879/data#data_point_18885372
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/172071/data#data_point_17272286
http://inaturalist.org/observations/374590,http://eol.org/pages/172071/data#data_point_17272295
http://inaturalist.org/observations/462380,http://eol.org/pages/172071/data#data_point_16835310
,http://eol.org/pages/172071/data#data_point_17272315
http://bioinfo.org.uk,http://eol.org/pages/585446/data#data_point_17916310
http://inaturalist.org/observations/467556,http://eol.org/pages/585446/data#data_point_17916265
,http://eol.org/pages/585446/data#data_point_17916280
http://inaturalist.org/observations/467556,http://eol.org/pages/163558/data#data_point_18188576
,http://eol.org/pages/163558/data#data_point_18188596
http://inaturalist.org/observations/1110551,http://eol.org/pages/8223/data#data_point_16828047
http://inaturalist.org/observations/918933,http://eol.org/pages/8223/data#data_point_16827653
http://inaturalist.org/observations/980231,http://eol.org/pages/8223/data#data_point_16828055
http://inaturalist.org/observations/970688,http://eol.org/pages/8223/data#data_point_16827811
,http://eol.org/pages/8223/data#data_point_16827294
http://inaturalist.org/observations/583957,http://eol.org/pages/767127/data#data_point_17850080
,http://eol.org/pages/767127/data#data_point_17849948
http://dx.doi.org/10.1890/10-1383.1,http://eol.org/pages/19937/data#data_point_16547409
http://inaturalist.org/observations/612319,http://eol.org/pages/19937/data#data_point_17573403
,http://eol.org/pages/19937/data#data_point_17399043
http://bioinfo.org.uk,http://eol.org/pages/582351/data#data_point_17774593
http://inaturalist.org/observations/331575,http://eol.org/pages/582351/data#data_point_17774590
,http://eol.org/pages/582351/data#data_point_17635028
http://research.myfwc.com/game/Survey.aspx?id=2885,http://eol.org/pages/1241/data#data_point_18287287
http://research.myfwc.com/game/Survey.aspx?id=2705,http://eol.org/pages/1241/data#data_point_18287285
http://research.myfwc.com/game/Survey.aspx?id=2837,http://eol.org/pages/1241/data#data_point_17988541
http://research.myfwc.com/game/Survey.aspx?id=2593,http://eol.org/pages/1241/data#data_point_18287282
http://biodiversity.org.au/afd/taxa/7dfb10d9-2bff-4ad7-bcb2-492537470484,http://eol.org/pages/1241/data#data_point_16571618
,http://eol.org/pages/1241/data#data_point_18287301
,http://eol.org/pages/1241/data#data_point_17147229
http://inaturalist.org/observations/458093,http://eol.org/pages/1241/data#data_point_17399013
,http://eol.org/pages/1704/data#data_point_16538285
,http://eol.org/pages/1704/data#data_point_16537938
,http://eol.org/pages/1704/data#data_point_16538784
http://bioinfo.org.uk,http://eol.org/pages/1704/data#data_point_16538153
,http://eol.org/pages/1704/data#data_point_16539405
